Timestamp,Campus_Location,Ambient_Temp_C,Activity_Level,Total_Demand_Liters
9/28/2025,Girls_Hostel_B,28.3,High,1848
9/29/2025,Indoor_Stadium,36.8,Low,1230
9/30/2025,Central_Canteen,30.7,Medium,1495
10/1/2025,Girls_Hostel_B,34.3,Medium,1782
10/2/2025,Campus_Laundry,20.1,Low,1575
10/3/2025,Boys_Hostel_C,25.1,Low,1284
10/4/2025,Boys_Hostel_C,15.1,Medium,1164
10/5/2025,Indoor_Stadium,35,Low,1360
10/6/2025,Central_Library,27.5,High,658
10/7/2025,Garden_Irrigation,41.6,Low,1390
10/8/2025,Garden_Irrigation,30.3,Low,1225
10/9/2025,Indoor_Stadium,34.2,Medium,1685
10/10/2025,Main_Hostel_A,29.5,Medium,1680
10/11/2025,Boys_Hostel_C,31.6,Medium,1830
10/12/2025,Garden_Irrigation,17.3,Low,920
10/13/2025,Girls_Hostel_B,30.5,Medium,1884
10/14/2025,Garden_Irrigation,22.2,Medium,1335
10/15/2025,Main_Hostel_A,31.9,Low,1314
10/16/2025,Campus_Laundry,33.2,High,3177
10/17/2025,Central_Canteen,40.3,Medium,1780
10/18/2025,Central_Canteen,35.5,Medium,1505
10/19/2025,Boys_Hostel_C,40.1,High,2394
10/20/2025,Boys_Hostel_C,21.6,Medium,1380
10/21/2025,Central_Library,17,Medium,430
10/22/2025,Academic_Block_1,27.5,High,1535
10/23/2025,Boys_Hostel_C,25.4,Medium,1758
10/24/2025,Campus_Laundry,31.4,Medium,2736
10/25/2025,Indoor_Stadium,32.7,Medium,1410
10/26/2025,Central_Library,34.1,High,728
10/27/2025,Campus_Laundry,19.2,Medium,2349
10/28/2025,Garden_Irrigation,41.6,Medium,1865
10/29/2025,Central_Library,38,Medium,624
10/30/2025,Central_Canteen,38.8,Medium,1590
10/31/2025,Academic_Block_1,33.7,High,1760
11/1/2025,Central_Library,21.3,High,544
11/2/2025,Girls_Hostel_B,39,High,2292
11/3/2025,Girls_Hostel_B,26.4,Medium,1740
11/4/2025,Boys_Hostel_C,30,Medium,1860
11/5/2025,Campus_Laundry,27.9,High,2880
11/6/2025,Central_Library,15.1,Medium,388
11/7/2025,Main_Hostel_A,27.3,Medium,1692
11/8/2025,Indoor_Stadium,32,Medium,1550
11/9/2025,Campus_Laundry,39.4,Low,2718
11/10/2025,Indoor_Stadium,31.4,Low,1120
11/11/2025,Girls_Hostel_B,18.8,High,1728
11/12/2025,Campus_Laundry,32.9,High,3267
11/13/2025,Central_Library,29.6,Medium,534
11/14/2025,Boys_Hostel_C,39.7,Medium,2028
11/15/2025,Garden_Irrigation,39.9,Low,1440
11/16/2025,Central_Library,16.5,Low,342
11/17/2025,Indoor_Stadium,41.2,Medium,1665
11/18/2025,Indoor_Stadium,30.6,High,1605
11/19/2025,Central_Canteen,15.6,Low,770
11/20/2025,Girls_Hostel_B,37.5,High,2112
11/21/2025,Central_Library,41.3,High,796
11/22/2025,Girls_Hostel_B,29.9,Low,1476
11/23/2025,Main_Hostel_A,19.6,Medium,1338
11/24/2025,Indoor_Stadium,33.9,Low,1360
11/25/2025,Indoor_Stadium,37.4,High,1850
11/26/2025,Boys_Hostel_C,19.3,Medium,1542
11/27/2025,Main_Hostel_A,39,Low,1710
11/28/2025,Boys_Hostel_C,36.8,High,2082
11/29/2025,Central_Canteen,22.6,Medium,1290
11/30/2025,Academic_Block_1,31,Low,1100
12/1/2025,Campus_Laundry,30.4,Medium,2655
12/2/2025,Indoor_Stadium,35.5,High,1870
12/3/2025,Campus_Laundry,40.3,High,3321
12/4/2025,Girls_Hostel_B,31.2,Low,1278
12/5/2025,Girls_Hostel_B,25,Low,1302
12/6/2025,Central_Canteen,26,Medium,1235
12/7/2025,Central_Canteen,31.4,Medium,1410
12/8/2025,Indoor_Stadium,22.7,Low,1010
12/9/2025,Central_Canteen,30.4,Low,1165
12/10/2025,Main_Hostel_A,20.5,Medium,1482
12/11/2025,Girls_Hostel_B,26.1,Medium,1770
12/12/2025,Central_Library,29.7,Medium,600
12/13/2025,Indoor_Stadium,38.8,Medium,1630
12/14/2025,Campus_Laundry,34.1,Low,2376
12/15/2025,Garden_Irrigation,18.1,Low,825
12/16/2025,Indoor_Stadium,27.8,Medium,1370
12/17/2025,Girls_Hostel_B,41.6,Medium,2010
12/18/2025,Garden_Irrigation,27.9,Low,1050
12/19/2025,Girls_Hostel_B,35.4,Medium,1788
12/20/2025,Indoor_Stadium,16.4,Low,915
12/21/2025,Girls_Hostel_B,34.9,High,2094
12/22/2025,Central_Canteen,36.1,Medium,1535
12/23/2025,Girls_Hostel_B,41.2,Medium,2106
12/24/2025,Boys_Hostel_C,28.8,Medium,1794
12/25/2025,Campus_Laundry,16.2,Medium,2151
12/26/2025,Boys_Hostel_C,26.8,High,1830
12/27/2025,Boys_Hostel_C,29.7,Medium,1806
12/28/2025,Indoor_Stadium,20.5,Medium,1115
12/29/2025,Boys_Hostel_C,20.4,Medium,1410
12/30/2025,Boys_Hostel_C,26.5,Medium,1608
12/31/2025,Central_Library,34,Low,502
1/1/2025,Academic_Block_1,23.4,High,1555
1/2/2025,Garden_Irrigation,17.5,Medium,1240
1/3/2025,Central_Canteen,27.2,Medium,1250
1/4/2025,Campus_Laundry,30.1,High,3033
1/5/2025,Main_Hostel_A,17.5,Low,912
1/6/2025,Indoor_Stadium,40.8,Medium,1765
1/7/2025,Garden_Irrigation,27,Medium,1380
1/8/2025,Boys_Hostel_C,30.6,Medium,1740
1/9/2025,Central_Library,23.9,Low,416
1/10/2025,Boys_Hostel_C,28.7,High,1896
1/11/2025,Boys_Hostel_C,16.9,High,1482
1/12/2025,Garden_Irrigation,23,Medium,1165
1/13/2025,Garden_Irrigation,22,Medium,1225
1/14/2025,Main_Hostel_A,18.8,High,1566
1/15/2025,Academic_Block_1,17.7,Medium,1130
1/16/2025,Central_Library,33.1,Medium,642
1/17/2025,Central_Canteen,25.8,Low,905
1/18/2025,Campus_Laundry,37.9,High,3294
1/19/2025,Academic_Block_1,40.2,Medium,1710
1/20/2025,Central_Library,31.3,Medium,602
1/21/2025,Boys_Hostel_C,19.9,High,1590
1/22/2025,Academic_Block_1,21.2,High,1395
1/23/2025,Garden_Irrigation,16.1,Medium,1205
1/24/2025,Academic_Block_1,39.9,High,1800
1/25/2025,Indoor_Stadium,26.9,Low,930
1/26/2025,Main_Hostel_A,34.7,Medium,1866
1/27/2025,Boys_Hostel_C,35.7,High,2100
1/28/2025,Academic_Block_1,20.5,High,1350
1/29/2025,Central_Library,41.9,Medium,692
1/30/2025,Central_Library,23,Medium,500
1/31/2025,Central_Library,36.3,Medium,604
2/1/2025,Central_Library,32.2,Medium,642
2/2/2025,Academic_Block_1,29.8,Medium,1435
2/3/2025,Garden_Irrigation,15.9,High,1290
2/4/2025,Central_Library,23.8,High,630
2/5/2025,Boys_Hostel_C,24.5,Low,1212
2/6/2025,Campus_Laundry,39.6,High,3240
2/7/2025,Indoor_Stadium,23.1,Medium,1355
2/8/2025,Garden_Irrigation,32.7,Medium,1500
2/9/2025,Girls_Hostel_B,26.3,High,1698
2/10/2025,Central_Library,16.2,Medium,418
2/11/2025,Central_Canteen,30.1,Low,1065
2/12/2025,Garden_Irrigation,32.6,Medium,1555
2/13/2025,Boys_Hostel_C,29.1,Medium,1776
2/14/2025,Academic_Block_1,34.5,Medium,1640
2/15/2025,Academic_Block_1,19.2,Low,760
2/16/2025,Garden_Irrigation,27.2,Low,1100
2/17/2025,Central_Library,35.4,Medium,594
2/18/2025,Campus_Laundry,24.7,High,2898
2/19/2025,Garden_Irrigation,27.2,High,1555
2/20/2025,Boys_Hostel_C,27.9,High,2040
2/21/2025,Indoor_Stadium,41.1,High,1835
2/22/2025,Girls_Hostel_B,19.1,Low,1014
2/23/2025,Girls_Hostel_B,41.5,Medium,1986
2/24/2025,Garden_Irrigation,32.5,Low,1260
2/25/2025,Indoor_Stadium,28.8,Low,1040
2/26/2025,Academic_Block_1,28.3,Medium,1315
2/27/2025,Indoor_Stadium,38,High,1890
2/28/2025,Central_Library,36.3,Medium,652
3/1/2025,Girls_Hostel_B,28.4,Medium,1662
3/2/2025,Garden_Irrigation,38.2,High,1760
3/3/2025,Girls_Hostel_B,20.6,Low,1056
3/4/2025,Campus_Laundry,15.4,Low,1233
3/5/2025,Main_Hostel_A,17,Medium,1266
3/6/2025,Main_Hostel_A,16.4,Low,918
3/7/2025,Central_Library,23.1,Low,340
3/8/2025,Academic_Block_1,28.7,Medium,1320
3/9/2025,Central_Library,25.6,Medium,530
3/10/2025,Garden_Irrigation,34.2,Low,1145
3/11/2025,Academic_Block_1,38.7,Low,1415
3/12/2025,Campus_Laundry,40.4,Medium,2997
3/13/2025,Girls_Hostel_B,21.6,Low,1026
3/14/2025,Central_Canteen,33.2,Low,1285
3/15/2025,Academic_Block_1,20.9,Low,990
3/16/2025,Academic_Block_1,30.2,Medium,1450
3/17/2025,Academic_Block_1,22.5,Low,1030
3/18/2025,Main_Hostel_A,19.1,Low,1038
3/19/2025,Academic_Block_1,35.4,Medium,1645
3/20/2025,Academic_Block_1,41.5,Low,1420
3/21/2025,Main_Hostel_A,41.4,Medium,2088
3/22/2025,Academic_Block_1,36.9,Medium,1595
3/23/2025,Indoor_Stadium,29.4,Medium,1495
3/24/2025,Garden_Irrigation,35.1,Medium,1510
3/25/2025,Indoor_Stadium,38.3,Low,1320
3/26/2025,Boys_Hostel_C,24,Medium,1650
3/27/2025,Central_Canteen,19.5,High,1425
3/28/2025,Indoor_Stadium,33.3,Medium,1475
3/29/2025,Garden_Irrigation,16.3,High,1215
3/30/2025,Central_Canteen,19.5,Medium,1140
3/31/2025,Central_Library,17.6,Low,302
4/1/2025,Girls_Hostel_B,18.5,Low,948
4/2/2025,Girls_Hostel_B,41.7,Low,1650
4/3/2025,Indoor_Stadium,24.3,Low,1095
4/4/2025,Academic_Block_1,36,Low,1370
4/5/2025,Garden_Irrigation,30.3,Medium,1455
4/6/2025,Main_Hostel_A,38.1,Medium,2028
4/7/2025,Main_Hostel_A,34.7,High,1956
4/8/2025,Academic_Block_1,31.4,Low,1260
4/9/2025,Academic_Block_1,19.9,Medium,1070
4/10/2025,Academic_Block_1,32.5,High,1580
4/11/2025,Campus_Laundry,21.8,Medium,2196
4/12/2025,Indoor_Stadium,36.1,Low,1310
4/13/2025,Campus_Laundry,21.8,Medium,2142
4/14/2025,Campus_Laundry,33.6,Medium,2556
4/15/2025,Academic_Block_1,16.9,Low,710
4/16/2025,Academic_Block_1,16.1,Low,695
4/17/2025,Campus_Laundry,35.6,Low,2160
4/18/2025,Garden_Irrigation,37.1,Medium,1500
4/19/2025,Campus_Laundry,31.3,Medium,2853
4/20/2025,Central_Library,37.7,Low,538
4/21/2025,Central_Canteen,31.3,Medium,1520
4/22/2025,Campus_Laundry,26.3,Low,2034
4/23/2025,Central_Library,22.7,Low,362
4/24/2025,Campus_Laundry,35.2,Medium,2979
4/25/2025,Garden_Irrigation,35.9,Low,1315
4/26/2025,Boys_Hostel_C,35.1,Medium,1896
4/27/2025,Main_Hostel_A,27.5,Low,1230
4/28/2025,Garden_Irrigation,32.8,High,1690
4/29/2025,Campus_Laundry,29.6,Medium,2421
4/30/2025,Academic_Block_1,18.2,Medium,1140
5/1/2025,Garden_Irrigation,33.8,High,1650
5/2/2025,Indoor_Stadium,22.3,High,1535
5/3/2025,Boys_Hostel_C,27.5,High,1992
5/4/2025,Central_Canteen,27.4,Low,945
5/5/2025,Main_Hostel_A,34.9,High,2082
5/6/2025,Central_Canteen,18.4,Medium,1225
5/7/2025,Academic_Block_1,34.3,Medium,1585
5/8/2025,Academic_Block_1,27,Medium,1415
5/9/2025,Girls_Hostel_B,18.1,Medium,1464
5/10/2025,Academic_Block_1,26.8,Medium,1465
5/11/2025,Girls_Hostel_B,21.5,Low,1092
5/12/2025,Campus_Laundry,16,Low,1269
5/13/2025,Central_Library,41.1,Medium,684
5/14/2025,Boys_Hostel_C,18.4,High,1638
5/15/2025,Indoor_Stadium,29.8,Medium,1395
5/16/2025,Central_Library,34.8,Low,478
5/17/2025,Garden_Irrigation,31.6,Low,1075
5/18/2025,Girls_Hostel_B,18.8,Medium,1272
5/19/2025,Central_Canteen,38,Low,1395
5/20/2025,Garden_Irrigation,33.6,High,1600
5/21/2025,Garden_Irrigation,40.7,Medium,1775
5/22/2025,Central_Canteen,31.7,Medium,1580
5/23/2025,Girls_Hostel_B,30.2,Low,1284
5/24/2025,Girls_Hostel_B,31.4,Medium,1908
5/25/2025,Boys_Hostel_C,38.5,Medium,1914
5/26/2025,Central_Library,31.8,Low,512
5/27/2025,Girls_Hostel_B,34,Low,1530
5/28/2025,Central_Library,35.6,Medium,630
5/29/2025,Indoor_Stadium,18.9,High,1305
5/30/2025,Main_Hostel_A,26.8,Low,1410
5/31/2025,Central_Library,27.9,High,616
6/1/2025,Central_Library,23.9,Low,422
6/2/2025,Garden_Irrigation,40.1,Medium,1620
6/3/2025,Central_Library,31.2,High,640
6/4/2025,Garden_Irrigation,32.8,Medium,1430
6/5/2025,Indoor_Stadium,35,Low,1300
6/6/2025,Central_Canteen,41.8,Medium,1785
6/7/2025,Central_Canteen,41.2,Medium,1590
6/8/2025,Main_Hostel_A,28.2,Medium,1590
6/9/2025,Boys_Hostel_C,29.3,High,1938
6/10/2025,Boys_Hostel_C,24.2,Low,1074
6/11/2025,Boys_Hostel_C,17,Medium,1464
6/12/2025,Central_Library,15.3,Medium,442
6/13/2025,Indoor_Stadium,32.2,High,1565
6/14/2025,Central_Library,18.7,Medium,454
6/15/2025,Central_Canteen,18.8,High,1385
6/16/2025,Indoor_Stadium,23.7,Medium,1155
6/17/2025,Central_Library,25.8,Medium,566
6/18/2025,Girls_Hostel_B,37.3,Medium,2070
6/19/2025,Main_Hostel_A,41,High,2160
6/20/2025,Central_Canteen,35.2,Medium,1620
6/21/2025,Garden_Irrigation,30.9,Medium,1570
6/22/2025,Campus_Laundry,29.6,Medium,2691
6/23/2025,Garden_Irrigation,26.3,Low,990
6/24/2025,Garden_Irrigation,25.9,Medium,1275
6/25/2025,Central_Library,38.3,Medium,636
6/26/2025,Girls_Hostel_B,41,Low,1572
6/27/2025,Garden_Irrigation,39.8,Medium,1780
6/28/2025,Girls_Hostel_B,41.9,Low,1836
6/29/2025,Academic_Block_1,40.5,High,1940
6/30/2025,Boys_Hostel_C,23.2,High,1842
7/1/2025,Academic_Block_1,30.8,Medium,1535
7/2/2025,Garden_Irrigation,16,Medium,1125
7/3/2025,Central_Library,18.4,High,526
7/4/2025,Main_Hostel_A,25.4,Medium,1572
7/5/2025,Academic_Block_1,17.8,Medium,1075
7/6/2025,Main_Hostel_A,26.8,Medium,1572
7/7/2025,Boys_Hostel_C,24.3,Low,1284
7/8/2025,Garden_Irrigation,19.3,Medium,1255
7/9/2025,Campus_Laundry,23.9,Medium,2133
7/10/2025,Central_Canteen,24,High,1395
7/11/2025,Garden_Irrigation,18.3,Medium,1115
7/12/2025,Boys_Hostel_C,25.6,Low,1350
7/13/2025,Garden_Irrigation,30.1,Low,1020
7/14/2025,Garden_Irrigation,32.5,Medium,1595
7/15/2025,Garden_Irrigation,24.8,Medium,1195
7/16/2025,Central_Library,41.9,Medium,710
7/17/2025,Academic_Block_1,22.5,High,1375
7/18/2025,Central_Canteen,23.3,Medium,1345
7/19/2025,Campus_Laundry,34.9,Medium,2655
7/20/2025,Garden_Irrigation,23.2,Low,855
7/21/2025,Main_Hostel_A,38.8,Medium,2040
7/22/2025,Central_Library,20.3,Medium,442
7/23/2025,Girls_Hostel_B,20,High,1620
7/24/2025,Indoor_Stadium,19.1,High,1325
7/25/2025,Indoor_Stadium,24.3,Medium,1285
7/26/2025,Central_Library,41,Low,612
7/27/2025,Garden_Irrigation,28.1,Medium,1300
7/28/2025,Girls_Hostel_B,35.2,Low,1464
7/29/2025,Academic_Block_1,18.7,Medium,1065
7/30/2025,Garden_Irrigation,27.7,Medium,1255
7/31/2025,Central_Library,37.3,Low,496
8/1/2025,Main_Hostel_A,40.3,Medium,2112
8/2/2025,Academic_Block_1,21.7,Medium,1160
8/3/2025,Boys_Hostel_C,28.6,Medium,1698
8/4/2025,Garden_Irrigation,18.2,Low,740
8/5/2025,Central_Library,34.6,Medium,604
8/6/2025,Boys_Hostel_C,17.8,Medium,1212
8/7/2025,Boys_Hostel_C,37.5,High,2112
8/8/2025,Main_Hostel_A,24.7,Medium,1500
8/9/2025,Girls_Hostel_B,19.2,Low,1182
8/10/2025,Central_Canteen,36.8,Low,1230
8/11/2025,Academic_Block_1,34.9,Low,1340
8/12/2025,Girls_Hostel_B,17.7,Low,1134
8/13/2025,Main_Hostel_A,24.7,Medium,1494
8/14/2025,Garden_Irrigation,25.7,Medium,1345
8/15/2025,Campus_Laundry,31.2,High,2799
8/16/2025,Girls_Hostel_B,29.5,Low,1428
8/17/2025,Central_Canteen,21.1,Medium,1275
8/18/2025,Main_Hostel_A,36.5,Low,1698
8/19/2025,Central_Canteen,18,Medium,1110
8/20/2025,Campus_Laundry,30.5,Low,2214
8/21/2025,Garden_Irrigation,20.8,Low,835
8/22/2025,Academic_Block_1,21.7,Low,910
8/23/2025,Garden_Irrigation,37.6,High,1825
8/24/2025,Garden_Irrigation,29,Low,1185
8/25/2025,Central_Canteen,28.3,Low,1215
8/26/2025,Boys_Hostel_C,15.1,Medium,1368
8/27/2025,Central_Canteen,22.5,Low,860
8/28/2025,Central_Canteen,24.4,High,1435
8/29/2025,Academic_Block_1,29.6,Low,1095
8/30/2025,Central_Canteen,38.5,High,1890
8/31/2025,Indoor_Stadium,16.6,Medium,970
9/1/2025,Campus_Laundry,30.9,Medium,2601
9/2/2025,Central_Canteen,39.4,High,1890
9/3/2025,Garden_Irrigation,32.8,Medium,1595
9/4/2025,Central_Canteen,28.8,Low,1050
9/5/2025,Boys_Hostel_C,39.9,Low,1722
9/6/2025,Indoor_Stadium,38,Low,1240
9/7/2025,Main_Hostel_A,19,Medium,1308
9/8/2025,Main_Hostel_A,27.7,Low,1368
9/9/2025,Garden_Irrigation,27.8,Low,1005
9/10/2025,Academic_Block_1,31.8,Low,1110
9/11/2025,Central_Canteen,26.9,Medium,1385
9/12/2025,Central_Library,16.7,Medium,430
9/13/2025,Girls_Hostel_B,34,Low,1386
9/14/2025,Academic_Block_1,30.3,Low,1245
9/15/2025,Indoor_Stadium,16.9,Low,720
9/16/2025,Central_Canteen,18.9,Medium,1050
9/17/2025,Academic_Block_1,25.4,High,1430
9/18/2025,Academic_Block_1,37.1,Medium,1580
9/19/2025,Academic_Block_1,35.9,Medium,1495
9/20/2025,Academic_Block_1,28.8,Medium,1385
9/21/2025,Central_Library,30,Medium,572
9/22/2025,Academic_Block_1,35.5,Medium,1690
9/23/2025,Girls_Hostel_B,36.3,Medium,1950
9/24/2025,Boys_Hostel_C,34.9,Medium,1770
9/25/2025,Campus_Laundry,15.2,Medium,2070
9/26/2025,Garden_Irrigation,40.9,High,1985
9/27/2025,Garden_Irrigation,22.9,Medium,1150
9/28/2025,Central_Canteen,38.4,Low,1360
9/29/2025,Academic_Block_1,15.8,Low,800
9/30/2025,Campus_Laundry,34.6,Medium,2655
10/1/2025,Garden_Irrigation,23.7,Medium,1325
10/2/2025,Central_Canteen,39.2,Medium,1555
10/3/2025,Indoor_Stadium,33.1,Medium,1395
10/4/2025,Girls_Hostel_B,30.3,High,1878
10/5/2025,Academic_Block_1,19.3,Low,925
10/6/2025,Garden_Irrigation,21.9,High,1325
10/7/2025,Indoor_Stadium,15.1,Medium,1035
10/8/2025,Boys_Hostel_C,36.8,Low,1446
10/9/2025,Academic_Block_1,21.2,Medium,1305
10/10/2025,Main_Hostel_A,38.7,Medium,1872
10/11/2025,Garden_Irrigation,16.6,Medium,1200
10/12/2025,Academic_Block_1,29.8,Medium,1315
10/13/2025,Main_Hostel_A,20.2,High,1560
10/14/2025,Girls_Hostel_B,19.8,Medium,1470
10/15/2025,Main_Hostel_A,21.9,Medium,1362
10/16/2025,Indoor_Stadium,15.6,Medium,955
10/17/2025,Garden_Irrigation,19.2,Medium,1205
10/18/2025,Boys_Hostel_C,27.5,Medium,1530
10/19/2025,Main_Hostel_A,26,Medium,1662
10/20/2025,Garden_Irrigation,41.2,Medium,1835
10/21/2025,Main_Hostel_A,31.8,Medium,1752
10/22/2025,Central_Canteen,25.1,High,1560
10/23/2025,Academic_Block_1,15.3,Low,825
10/24/2025,Central_Library,39.3,Medium,634
10/25/2025,Girls_Hostel_B,28,Medium,1554
10/26/2025,Academic_Block_1,37.3,High,1775
10/27/2025,Campus_Laundry,31.8,Low,2097
10/28/2025,Indoor_Stadium,39.2,High,1790
10/29/2025,Girls_Hostel_B,15.8,High,1434
10/30/2025,Main_Hostel_A,36.8,Medium,1980
10/31/2025,Main_Hostel_A,29.5,Medium,1716
11/1/2025,Central_Library,22.6,Medium,484
11/2/2025,Girls_Hostel_B,41.8,High,2172
11/3/2025,Central_Canteen,31.2,Medium,1385
11/4/2025,Campus_Laundry,30,Low,1980
11/5/2025,Main_Hostel_A,26.7,Low,1170
11/6/2025,Central_Library,26,Medium,486
11/7/2025,Campus_Laundry,29.8,Low,2178
11/8/2025,Girls_Hostel_B,32.2,Medium,1764
11/9/2025,Indoor_Stadium,36.9,Low,1240
11/10/2025,Girls_Hostel_B,39.1,Low,1530
11/11/2025,Indoor_Stadium,38.5,Medium,1685
11/12/2025,Campus_Laundry,21.7,High,2673
11/13/2025,Central_Library,21.8,Low,342
11/14/2025,Main_Hostel_A,24.8,High,1860
11/15/2025,Academic_Block_1,37.5,Low,1310
11/16/2025,Academic_Block_1,30,High,1720
11/17/2025,Boys_Hostel_C,34.3,Low,1470
11/18/2025,Academic_Block_1,32.6,Low,1085
11/19/2025,Central_Library,20.8,High,600
11/20/2025,Boys_Hostel_C,34.3,Medium,1722
11/21/2025,Central_Canteen,28.7,Medium,1440
11/22/2025,Central_Library,17,Low,362
11/23/2025,Academic_Block_1,16.9,Medium,1190
11/24/2025,Boys_Hostel_C,35.5,Medium,1980
11/25/2025,Central_Canteen,20.1,Medium,1115
11/26/2025,Indoor_Stadium,20.4,Medium,1180
11/27/2025,Campus_Laundry,34.8,High,3294
11/28/2025,Campus_Laundry,36.8,Medium,2889
11/29/2025,Campus_Laundry,39.1,Low,2538
11/30/2025,Indoor_Stadium,35.6,Low,1365
12/1/2025,Central_Library,37.8,Low,526
12/2/2025,Academic_Block_1,24.3,Medium,1315
12/3/2025,Main_Hostel_A,39.2,Low,1614
12/4/2025,Boys_Hostel_C,35.5,Medium,1950
12/5/2025,Academic_Block_1,25.4,Medium,1335
12/6/2025,Central_Canteen,17.5,Medium,1045
12/7/2025,Central_Library,30.6,Low,436
12/8/2025,Boys_Hostel_C,19.1,High,1680
12/9/2025,Central_Canteen,22,Medium,1260
12/10/2025,Central_Canteen,27.5,Medium,1250
12/11/2025,Garden_Irrigation,18.3,Medium,1070
12/12/2025,Main_Hostel_A,36,Medium,1836
12/13/2025,Garden_Irrigation,38.6,Medium,1645
12/14/2025,Academic_Block_1,35.6,Medium,1600
12/15/2025,Garden_Irrigation,19.7,High,1360
12/16/2025,Campus_Laundry,34.3,Medium,2970
12/17/2025,Central_Canteen,40.5,Medium,1815
12/18/2025,Garden_Irrigation,30.9,Low,1190
12/19/2025,Boys_Hostel_C,22,Low,990
12/20/2025,Academic_Block_1,26.7,Medium,1365
12/21/2025,Central_Library,40.5,Low,586
12/22/2025,Indoor_Stadium,23,Low,895
12/23/2025,Indoor_Stadium,41.1,Medium,1740
12/24/2025,Boys_Hostel_C,39.5,Medium,2070
12/25/2025,Academic_Block_1,32.4,High,1575
12/26/2025,Boys_Hostel_C,23.1,Low,1212
12/27/2025,Central_Library,24.3,Medium,524
12/28/2025,Boys_Hostel_C,26.9,Medium,1746
12/29/2025,Girls_Hostel_B,23.7,Low,1188
12/30/2025,Garden_Irrigation,34,Low,1270
12/31/2025,Boys_Hostel_C,38.4,High,2280
1/1/2025,Indoor_Stadium,16.8,Medium,1075
1/2/2025,Academic_Block_1,36.2,Medium,1580
1/3/2025,Central_Canteen,35.3,Low,1165
1/4/2025,Indoor_Stadium,24.1,Medium,1305
1/5/2025,Central_Canteen,32.1,Medium,1450
1/6/2025,Central_Canteen,30.2,Medium,1515
1/7/2025,Main_Hostel_A,15.5,High,1392
1/8/2025,Indoor_Stadium,25.7,Medium,1295
1/9/2025,Garden_Irrigation,28.4,Medium,1455
1/10/2025,Indoor_Stadium,36,Medium,1520
1/11/2025,Central_Library,25.3,Medium,490
1/12/2025,Central_Canteen,31.2,High,1590
1/13/2025,Indoor_Stadium,29.4,Medium,1360
1/14/2025,Boys_Hostel_C,26.7,Low,1164
1/15/2025,Indoor_Stadium,28.6,Medium,1395
1/16/2025,Girls_Hostel_B,19.2,High,1656
1/17/2025,Girls_Hostel_B,17,Low,966
1/18/2025,Boys_Hostel_C,26.8,Medium,1542
1/19/2025,Central_Library,37.9,Low,578
1/20/2025,Indoor_Stadium,21.2,Low,880
1/21/2025,Central_Library,40.7,Medium,660
1/22/2025,Indoor_Stadium,20.8,Medium,1250
1/23/2025,Academic_Block_1,30.1,Medium,1485
1/24/2025,Central_Library,23.3,Low,370
1/25/2025,Girls_Hostel_B,41.6,Low,1668
1/26/2025,Central_Library,37.3,Low,482
1/27/2025,Academic_Block_1,25.7,Low,1110
1/28/2025,Girls_Hostel_B,38.2,Low,1488
1/29/2025,Indoor_Stadium,23.6,Low,1030
1/30/2025,Central_Canteen,19.7,Medium,1125
1/31/2025,Main_Hostel_A,26,Medium,1542
2/1/2025,Central_Library,17.4,Low,316
2/2/2025,Central_Canteen,22.6,Medium,1215
2/3/2025,Boys_Hostel_C,31.1,Medium,1620
2/4/2025,Girls_Hostel_B,35,Medium,1830
2/5/2025,Academic_Block_1,32.5,Medium,1395
2/6/2025,Campus_Laundry,41.8,Medium,3141
2/7/2025,Academic_Block_1,29.6,High,1665
2/8/2025,Indoor_Stadium,28.1,Low,1110
2/9/2025,Indoor_Stadium,30.5,Low,1125
2/10/2025,Main_Hostel_A,20.4,Medium,1578
2/11/2025,Main_Hostel_A,40,Low,1704
2/12/2025,Central_Canteen,40.7,Medium,1625
2/13/2025,Boys_Hostel_C,23.1,High,1800
2/14/2025,Girls_Hostel_B,41.3,Medium,2028
2/15/2025,Central_Canteen,25.1,Medium,1325
2/16/2025,Garden_Irrigation,34.3,Medium,1605
2/17/2025,Girls_Hostel_B,20.5,High,1806
2/18/2025,Campus_Laundry,26.1,Medium,2538
2/19/2025,Girls_Hostel_B,28.1,Medium,1590
2/20/2025,Central_Canteen,18.3,Medium,1170
2/21/2025,Campus_Laundry,37.1,Medium,3042
2/22/2025,Indoor_Stadium,27.8,Low,1020
2/23/2025,Central_Canteen,36.8,Medium,1605
2/24/2025,Main_Hostel_A,40.1,High,2310
2/25/2025,Academic_Block_1,27.2,Medium,1485
2/26/2025,Academic_Block_1,35.9,Low,1250
2/27/2025,Central_Library,17.1,Medium,470
2/28/2025,Central_Canteen,26.5,Medium,1390
3/1/2025,Garden_Irrigation,16.4,Medium,1070
3/2/2025,Academic_Block_1,20.6,Medium,1105
3/3/2025,Boys_Hostel_C,31.2,High,1986
3/4/2025,Academic_Block_1,30.9,Low,1155
3/5/2025,Boys_Hostel_C,28.6,Medium,1530
3/6/2025,Indoor_Stadium,24.9,Low,1065
3/7/2025,Central_Library,30.3,High,618
3/8/2025,Boys_Hostel_C,40.3,Low,1548
3/9/2025,Girls_Hostel_B,31.9,Medium,1896
3/10/2025,Central_Library,32.3,High,636
3/11/2025,Main_Hostel_A,30,Medium,1788
3/12/2025,Central_Canteen,17.3,Medium,1105
3/13/2025,Girls_Hostel_B,31.8,High,2052
